ra,dec,apflux_r_0.5arcsec,apflux_r_0.75arcsec,apflux_r_1.0arcsec,apflux_r_1.5arcsec,apflux_r_2.0arcsec,apflux_r_3.5arcsec,apflux_r_5.0arcsec
22.88718186,-63.65999771,2.255,4.4267,6.6074,9.6366,11.0031,12.2794,12.9271
22.88751491,-63.65985073,3.0446,5.414,7.4231,9.8818,11.0632,12.2753,12.9238
22.88941661,-28.07262867,11.1368,18.5345,23.6274,28.1574,29.6446,30.9699,31.6618
22.88951115,-28.07248987,7.3405,14.2245,20.5533,27.3175,29.403,30.9547,31.6665
22.8912702,1.470304858,7.5658,12.8747,16.7816,20.628,21.9114,23.0907,24.1158
22.89148347,1.470260123,5.3044,10.3624,15.1044,20.277,21.8888,23.0918,24.08
22.90797909,-2.921572735,6.5556,12.0668,17.0228,23.0062,25.3325,27.165,27.7873
22.90811654,-2.92163593,8.4314,14.6706,19.3206,23.8346,25.5659,27.2015,27.849
22.91212601,-2.400522005,3.8114,7.6448,11.6764,17.1574,19.3352,21.0155,22.0304
22.91224277,-2.400634451,6.7639,11.5879,15.0686,18.4867,19.8531,21.0432,21.9764
22.91481444,-36.54559576,7.2954,15.2973,23.9229,35.214,39.3791,42.2574,42.9968
22.91482356,-36.54576795,14.8271,24.7302,31.487,37.9036,40.2835,42.3071,42.9754
22.91587326,-3.319983298,41.8719,70.7974,91.5868,112.8003,120.8141,127.4901,129.2637
22.9165567,-2.058455308,9.6244,17.6002,25.2639,35.9672,40.2525,43.0885,43.9287
22.91671729,-2.058577727,12.432,22.3438,30.2678,38.2411,41.0038,43.1984,43.9636
22.91757976,-51.89796102,8.5404,14.4325,18.532,22.2186,23.4405,24.6374,26.0354
22.92416666,-8.990604885,7.8752,13.7043,18.1816,22.7218,24.3764,25.9116,27.2268
22.92700158,-6.087525978,58.4955,97.5052,123.7509,147.3515,155.7812,163.0377,164.9226
22.92919278,-1.94332796,19.6032,32.5478,41.1264,48.728,51.4476,53.945,54.9432
22.93028396,-33.62556564,7.2447,12.7088,16.9079,21.1979,22.7988,24.0641,24.8023
22.9303426,-33.62541907,6.1544,11.3101,15.8239,20.8646,22.665,24.0765,24.8375
22.93116482,0.22508805,3.0582,5.5931,7.9156,10.9598,12.2432,13.4402,14.3118
22.93134117,0.225181576,3.096,5.7069,8.0722,11.0101,12.2477,13.343,14.286
22.93765307,-22.5640371,2.9487,5.5633,8.0347,11.183,12.4119,13.8626,14.4694
22.93784007,-22.56397396,3.7357,6.687,9.0659,11.6095,12.5551,13.7868,14.5057
22.93813957,-15.42710883,11.5125,18.4262,22.686,26.4468,27.8196,28.9979,29.7172
22.94205284,-49.71400518,43.309,76.7787,103.357,131.3203,141.7677,151.3887,154.3483
22.94280969,-77.7529863,4.0829,7.8528,11.4962,16.4019,18.5778,20.4607,21.2752
22.94353432,-77.75302961,4.9321,9.1471,12.8247,17.1501,18.9275,20.4551,21.2951
22.94598799,2.655737682,66.89,112.9761,144.8696,174.4493,184.9523,193.2508,195.4715
22.953178,-58.02007756,66.9154,107.8289,133.1462,155.0188,162.3005,168.3205,170.2825
22.95790993,-24.32539555,34.3487,60.3688,80.5037,100.7653,107.8482,113.6127,116.1151
22.95798429,-14.88882275,30.0899,50.8434,66.4313,82.1016,87.3214,91.1674,92.7368
22.96224198,-28.12896605,13.181,22.0805,28.1795,33.5808,35.3546,36.9126,37.7187
22.96593815,-53.72448437,7.341,15.974,25.8469,39.2457,43.8238,46.8935,47.7356
22.96623678,-53.72450004,17.4357,28.7544,36.194,42.6377,44.8363,46.9122,47.7482
22.98599797,-69.98897736,8.5063,15.6246,21.7721,28.8266,31.7039,34.2854,36.7131
22.98799429,-73.87908216,1.9704,3.5355,4.8739,6.4851,7.1757,8.1964,9.1915
221.8758647,-28.66241864,18.1534,34.1175,48.9351,69.1148,79.0912,87.5876,89.4996
221.9024958,-20.6131989,21.8915,37.9469,48.5738,56.7351,58.9578,61.9315,64.3338
221.9072311,-18.82952228,32.7481,59.0427,80.7108,104.812,114.4928,122.7112,124.9609
221.9285452,-21.86968342,7.9582,14.8305,20.8626,27.736,30.3601,32.4883,34.0366
221.9285599,-21.86949931,7.5108,13.8885,19.7395,27.1965,30.1664,32.4284,34.0902
221.9700453,-31.1020666,8.1316,13.6471,17.6177,21.4605,22.7231,24.4295,25.9689
221.9702093,-31.10200631,6.4914,12.0499,16.586,21.1397,22.6612,24.322,25.8705
221.9743147,-18.83841758,9.7952,18.8018,27.3071,37.9627,42.2766,45.6284,47.1239
221.9743812,-18.83825116,10.7005,19.8176,27.9355,38.0026,42.1909,45.6371,47.0128
221.9803942,-31.04923767,5.8714,10.3908,14.2992,18.9342,20.5522,22.4585,23.8689
221.9804112,-31.04942834,6.0585,11.0494,15.158,19.3795,20.817,22.3883,24.0196
222.0109057,-28.35862968,19.2804,35.4236,49.6776,67.4673,76.0999,84.7017,86.9
222.0490164,-34.39206296,13.9915,22.5579,28.051,32.811,34.6145,37.4494,40.061
222.0589568,-23.58075873,6.4117,11.7833,16.5489,22.0321,23.7731,25.3736,26.7974
222.0591273,-23.58069627,7.8688,13.7701,18.2447,22.4725,23.877,25.5618,26.916
222.0654204,-27.56450859,4.9873,10.4793,16.8541,27.8736,33.9756,39.6198,41.1944
222.0656279,-27.56457319,8.982,16.5641,23.0912,31.2302,35.4116,39.7509,41.1855
222.0735005,-28.80042453,52.6907,97.5448,137.195,186.262,209.6263,232.5713,238.0263
222.0791134,-26.66252177,3.0148,6.0506,9.3171,14.5261,17.4087,20.794,23.5468
222.0792626,-26.66263416,4.2309,7.8966,11.2118,15.5535,17.7825,21.0635,23.5872
222.0895436,-35.63724107,12.4125,20.5853,26.0498,31.3795,33.7548,36.4852,39.5282
222.0910134,-29.20457597,3.042,5.5835,8.0024,11.4167,13.1761,16.6127,20.2327
222.0980558,-19.4581118,6.4588,11.1288,14.518,17.5206,18.3675,19.8211,21.3395
222.0980594,-19.45795649,5.996,10.3876,13.7772,17.0638,18.283,19.7932,21.3124
222.0989541,-31.9389121,29.551,47.1322,58.0535,67.2132,70.3632,74.4402,77.4306
222.1045733,-17.7619436,5.975,10.5788,14.1801,17.9102,19.4473,21.1277,22.4897
222.1081123,-23.57271015,36.0011,60.1698,76.8102,91.9706,97.0725,101.2518,102.9969
222.1081694,-26.67922617,19.4293,36.5574,52.0112,71.4953,81.0926,90.8003,93.4286
222.110115,-34.53876337,13.2786,26.0136,37.6626,49.9837,54.0593,58.9082,61.9402
222.1102058,-34.53858502,20.0058,32.9912,42.1321,51.045,54.3976,58.5042,61.6802
222.1288466,-27.5537761,48.8468,91.6345,129.6303,174.1455,192.4054,207.9855,212.2704
222.129664,-18.56405697,5.5074,10.6513,15.7279,22.924,26.3913,29.5821,31.794
222.1298412,-18.56395434,6.1805,11.6199,16.659,23.4547,26.4951,29.5225,31.8694
222.1336068,-86.20942041,5.4896,9.5066,12.3748,14.8863,15.6187,16.3282,16.9297
222.1361696,-26.84476944,7.2038,15.1123,24.0329,38.0838,44.7323,50.2618,52.9042
222.136351,-26.84469185,12.6345,22.4037,30.737,41.0586,45.7557,50.132,52.5866
222.1378352,-27.35261931,13.2696,24.7824,35.1516,48.434,54.369,58.8989,60.5862
222.1381483,-27.1849565,2.6474,5.0158,7.31,10.4075,11.7139,12.8549,13.8177
222.138349,-27.18485404,2.6644,5.1194,7.4639,10.4881,11.7938,12.7834,13.591
222.1396092,-22.26978408,28.5204,52.3797,73.3763,99.9761,111.657,121.0148,123.2279
222.1405474,11.72023028,31.2438,55.6027,74.8906,96.4726,105.8427,114.0133,116.2637
222.1420318,-12.10079889,10.3276,19.1456,26.8652,36.2266,40.4929,44.3299,46.2696
222.1433156,-37.41061249,11.3221,21.7177,31.4299,42.7374,46.694,50.575,81.4941
222.14332,-37.41041872,14.834,25.7285,34.2945,43.5573,46.9802,53.827,93.7045
222.1486103,4.489429118,15.8181,26.953,35.1281,43.2701,46.4558,49.1947,50.7328
222.1486833,4.489597313,8.338,17.2586,26.7495,39.8195,45.1793,49.1517,50.7337
222.1534589,-23.34068708,27.9103,47.3187,62.2012,78.6649,84.4468,89.2287,97.0013
222.1573505,-33.27420171,20.657,35.1735,45.3602,54.1183,56.7048,58.9967,60.2012
222.1577661,-37.45481981,8.9441,15.091,19.3068,22.9602,24.1503,25.268,26.171
222.1582172,-33.19218664,8.1797,13.6237,17.286,20.3415,21.2307,22.1102,22.8707
222.1604533,-27.24070229,2.6495,5.1263,7.5405,10.8794,12.4497,13.9068,14.7559
222.1606215,-27.24063431,3.1085,5.7967,8.2436,11.3172,12.6339,13.9473,14.8015
222.16211,-16.02159039,21.0459,36.1238,47.8543,60.1848,64.9523,68.7843,70.4307
222.1647152,-4.886072694,8.7665,15.6943,21.7882,30.5203,37.3215,61.8895,71.6209
222.1648649,-4.886225153,6.9396,13.8306,20.7742,30.9572,39.2098,64.0381,72.2853
222.1742957,-33.36143113,48.9038,82.59,105.9667,126.5218,132.7959,137.3077,138.8086
222.1784958,-30.78472806,12.9463,21.4339,27.0534,32.122,33.8795,35.8536,37.3181
222.1851381,-5.041799841,6.4786,12.4689,18.639,27.8093,31.8139,34.6731,35.8476
222.1853238,-5.041883643,9.2689,16.7931,23.0526,29.9729,32.5071,34.6374,35.7695
222.1855893,-17.39850524,32.8031,58.475,79.1249,101.6906,110.8513,118.5652,120.8647
222.1858202,-32.67912559,4.1725,8.6264,13.4518,19.473,21.2369,22.448,23.7545
222.1859533,-32.67925388,8.7925,14.3563,17.8663,20.7129,21.4721,22.5084,23.7149
222.1897971,-25.87540892,17.6226,31.5092,43.113,56.7714,62.2665,66.5491,68.1325
222.193867,-31.52628422,23.9147,38.773,48.36,57.2079,60.3931,63.1666,64.9431
222.1952711,-16.00625966,43.4198,73.1333,93.5977,111.3871,117.0678,121.8169,124.411
222.1976344,-33.19026629,41.4623,66.5037,81.7338,93.9401,97.6885,100.7676,101.8491
222.1983645,-15.31630307,9.0611,16.6565,23.3254,31.4398,34.67,37.3961,38.4352
222.1985525,-15.31619652,5.8441,12.0067,18.67,28.9511,33.7881,37.3118,38.4721
222.204816,-29.45973133,6.6984,12.8807,18.9694,27.7961,32.3188,37.0866,38.6859
222.2048343,-29.45989361,7.6707,14.5256,20.8089,28.7945,32.7332,37.2313,38.69
222.209621,-29.59396487,18.6144,34.9558,49.74,68.4191,77.2712,85.886,88.0395
222.2110332,-29.47402184,3.1545,6.1456,9.2847,14.1944,16.7685,19.2432,21.5178
222.2111392,-22.28421624,8.406,15.2757,21.1641,28.3872,31.6219,34.3831,35.7527
222.2112321,-29.47394548,3.9764,7.4626,10.6858,14.9232,17.1401,19.3842,21.8463
222.2113597,-22.28420842,6.2081,12.3784,18.6844,27.4624,31.2647,34.3589,35.8004
222.2124655,-23.25663041,29.3096,48.6591,61.2865,71.8283,75.125,78.1008,80.2891
222.2135265,-36.36645773,16.8382,27.9673,35.1465,40.9456,42.687,44.2103,45.061
222.2147075,-30.8149767,6.7761,11.4643,15.0038,18.7556,20.0726,21.9937,24.6542
222.2149244,-30.814903,4.5534,8.9981,13.2382,18.0902,19.8664,21.9745,24.5892
222.2182124,-18.94632591,18.1185,32.6664,44.7666,58.373,63.8522,68.5169,70.4299
222.2199833,-33.26058768,2.7391,4.6757,6.0774,7.4014,7.9451,9.4198,11.7829
222.2214811,-18.90079878,4.7587,9.6516,14.9246,22.9288,26.7659,30.0343,32.8945
222.2221551,-26.74241918,13.9773,26.8902,39.2809,56.2905,64.7523,72.0499,74.1735
222.2232415,-16.15687745,4.3289,8.1343,11.6597,16.0062,17.8224,19.4194,20.7455
222.223246,-16.15702455,5.6138,9.839,13.1556,16.6689,18.0739,19.3897,20.7657
222.2264078,-32.02887401,6.1936,11.0,14.8545,18.9682,20.4032,22.4347,24.9069
222.2265332,-32.02874108,4.9574,9.4304,13.5767,18.4074,20.2218,22.4473,24.9888
222.229217,5.482875435,6.9749,15.3869,25.4435,41.2678,48.0812,52.457,53.8567
222.2294186,5.482806133,16.6931,28.7271,37.6631,46.5308,49.7974,52.5225,53.8998
222.2301717,-36.37308072,10.1512,21.1066,32.301,45.0951,48.6749,50.7856,52.0226
222.2301788,-36.37308144,10.4874,21.5945,32.7446,45.2378,48.7077,50.7878,52.0366
222.2302869,-36.37322634,21.5049,34.1761,41.6097,47.4077,49.2587,50.7769,52.3554
222.2319536,-20.45426182,7.0556,12.0897,15.6738,18.8336,19.959,21.2523,22.6307
222.2340471,-30.26210343,11.9007,19.605,24.6775,29.2866,30.9505,33.1531,36.1782
222.2341497,-25.82501546,15.8689,29.2707,41.3068,56.374,62.9734,68.444,72.1726
222.2343411,-25.82495485,13.7857,26.7887,39.4135,55.8132,62.7899,68.6984,73.8962
222.2352766,-15.94500438,8.9586,15.3184,19.9074,24.4407,26.1537,27.9665,29.3124
222.238181,-35.74477444,12.1043,21.4023,29.4615,39.8187,43.7961,46.6641,48.6277
222.2383066,-35.74495423,12.5296,23.06,31.8712,41.0024,44.195,46.6237,48.4527
222.2430038,-37.91127067,22.467,40.3772,55.2189,72.2355,79.3963,85.8642,88.4638
222.2468417,-30.27502435,29.6983,49.9755,64.2349,78.4413,83.8337,88.3421,90.1008
222.2494993,5.643466838,9.7286,16.7437,21.9551,27.1789,29.2374,31.2724,32.5439
222.2495453,5.643661034,4.5908,9.7956,15.6287,24.4275,28.3826,31.2037,32.9462
222.251193,-5.404855348,29.2803,57.357,85.8603,130.1244,155.9811,184.7995,191.9552
222.2540239,-32.6203965,9.3147,15.825,20.2673,24.0609,25.6088,28.043,29.0484
222.254175,8.451034058,20.0039,34.3067,44.8832,55.5356,59.6036,63.102,64.4489
222.2550793,11.74617673,5.8589,11.7203,17.5611,24.8976,27.7913,30.1572,31.509
222.2550948,11.74601469,10.5054,17.3134,21.9646,26.5758,28.3207,30.2915,31.5385
222.2564887,-21.94232836,6.6808,12.9679,19.3269,28.4362,32.6872,36.1227,37.6174
222.2565166,-21.94249437,8.7508,16.0692,22.3891,29.9708,33.2236,36.146,37.4452
222.2583579,5.510164848,44.2217,79.169,106.9722,137.0406,148.6219,158.0014,160.719
222.2616034,-32.07736503,6.6445,13.723,21.5806,32.3028,35.8497,38.3405,42.2978
222.261904,-23.22210245,6.8925,13.419,20.2944,29.8695,33.3373,35.9143,37.7572
222.2620908,-17.7016017,28.189,50.9097,69.8482,91.1316,99.666,106.9117,109.3268
222.2621205,-23.22210748,11.2132,19.3892,25.6042,31.7573,33.8686,35.9105,37.8516
222.2624326,-14.71604003,8.6131,16.0278,22.5888,30.4809,33.8582,36.9541,41.1975
222.2650278,-28.25899593,11.658,21.3461,29.5988,39.4954,44.3717,49.5211,51.5113
222.2670822,10.64229775,19.9764,37.2097,52.4182,71.4602,80.5086,88.924,91.082
222.2674062,-26.10353488,12.9186,24.8545,36.3075,51.9265,59.8266,71.9041,76.2361
222.2717479,-30.76449892,15.0893,24.0697,29.7199,34.7858,36.5866,38.5191,40.2968
222.2736307,-37.61550398,5.4276,10.848,16.5759,24.4611,28.0263,34.9881,38.8379
222.2739643,-36.15010533,30.0707,50.8244,65.2423,78.8908,84.0747,88.7006,90.9734
222.2739931,-36.09898276,12.0686,23.5893,35.473,51.5927,57.681,62.5837,65.2651
222.2742256,-36.09892901,18.6499,32.4642,43.1199,54.3175,58.586,62.8368,65.8584
222.2747784,-24.34385844,37.7574,64.7738,84.2408,103.114,110.63,123.2541,125.6625
222.2796523,-26.80906648,10.3646,20.5091,31.1124,47.8591,56.8624,65.0107,67.0009
222.2796757,-26.80925448,12.6301,24.2912,35.3649,50.4007,57.9474,65.2167,66.9947
222.2804682,-28.95568961,1.9881,3.9117,5.8639,8.8306,10.3688,12.0089,12.876
222.2804849,-28.95585761,2.5136,4.7258,6.7277,9.3198,10.553,12.0659,12.9257
222.2809928,-37.66982955,22.0289,37.4266,48.5883,59.5345,63.4791,66.5085,67.558
222.2820004,-28.74318454,17.04,31.6253,44.7352,61.4335,69.2208,76.7038,78.4614
222.282033,-34.78533106,42.7472,72.4316,94.792,119.4132,128.6304,135.6267,137.8999
222.2822547,-22.03730211,20.5121,36.2778,48.9188,62.4383,67.1736,70.8337,72.6717
222.2822648,-18.81192842,4.5706,8.5615,12.2698,16.957,18.8262,20.4901,21.8295
222.2823813,-18.81177727,4.6244,8.6329,12.2727,16.9297,18.7752,20.5807,21.9159
222.282413,-27.94672546,3.799,7.2618,10.5618,15.0646,17.2723,20.6151,25.1682
222.2826012,-27.94666251,3.6053,7.0146,10.3469,14.9985,17.3449,21.503,25.3958
222.2826812,-37.17758887,3.2713,6.2698,9.3518,13.8999,15.6582,17.0627,18.5379
222.2829475,-37.17756571,4.8807,8.7086,11.7609,14.899,15.9744,17.3541,18.5742
222.2868814,2.938268466,12.5347,23.0877,32.2379,42.7039,46.7888,50.594,53.702
222.2869785,-31.59927367,12.3217,20.9237,27.5535,34.6612,37.2981,39.9527,41.6787
222.287011,2.93834365,13.3542,24.1766,33.1695,43.1034,47.0443,50.7246,55.1348
222.2871345,-31.5993837,11.6738,20.8811,27.924,34.8188,37.326,39.9641,41.7316
222.288328,-29.51765443,2.5096,5.1643,8.2188,13.5946,16.4993,18.622,19.367
222.288482,-29.51781282,4.4214,8.1863,11.5723,15.5897,17.2898,18.6651,19.4341
222.2905913,-37.94866419,25.2328,45.3724,62.0866,81.3897,89.6992,97.1765,101.2167
222.2930204,11.53384189,13.9896,26.2037,37.411,52.4118,59.6876,66.2619,68.1566
222.294131,-17.96990911,12.2634,21.7014,29.2267,37.5964,40.9317,43.8089,45.2422
222.2965404,-32.34041445,11.3934,19.2661,24.5812,28.8848,30.1508,31.3655,33.5791
222.2967282,-32.34033806,8.8257,16.4393,22.6805,28.4571,30.029,31.3383,33.4784
222.296891,-2.918091231,13.8189,24.6155,33.3119,42.5734,46.104,49.1706,54.9204
222.2970084,-2.917990921,11.364,21.4847,30.62,41.4846,45.6522,49.0375,52.2908
222.2981102,-10.07584427,11.2308,21.7073,32.0619,47.3438,55.8634,65.0309,67.1462
222.2986807,-28.63892308,11.3013,20.5748,28.5273,38.4845,43.6533,48.7219,50.0138
222.2987919,-28.63878751,7.7506,15.6127,23.861,35.9621,42.2543,48.5554,49.9985
222.300886,-26.94024601,3.817,7.1937,10.2909,14.1937,16.0821,17.8408,18.4491
222.3009503,-26.94009458,3.4297,6.5444,9.5631,13.8412,15.9031,17.8399,18.5321
222.3019918,-28.40434946,5.3461,10.9143,17.0658,26.8297,31.8085,36.245,37.6375
222.3028828,-33.22783881,12.1038,19.6382,24.4772,28.4581,29.7226,30.6762,31.4433
222.3043696,-16.68032085,4.0505,7.3049,9.967,12.7911,13.9361,15.3203,16.739
222.3046438,-37.03710624,11.5867,21.4599,30.3824,40.6474,44.0452,47.6353,51.9028
222.3047637,-37.03691713,12.1768,21.8377,30.3657,40.5519,44.0119,47.0455,51.4864
222.3049384,-33.063146,19.5654,31.7036,39.3376,45.6796,47.5855,49.6184,50.6313
222.3095659,-31.55280767,37.9629,64.5801,84.1801,104.0561,111.2502,116.8559,119.1455
222.310861,-28.53535169,7.4971,14.0802,20.5528,30.0577,34.3981,37.4639,38.5562
222.3111083,-28.53534067,8.9478,16.4993,23.252,31.5226,34.9038,37.4562,38.5221
222.3120483,-22.37059552,5.7904,13.4341,24.2699,43.1988,50.2087,54.1349,57.9606
222.3122049,-22.3707579,20.7391,33.8277,42.3954,49.5232,51.8424,54.1101,56.657
222.312515,-38.00845599,38.0844,67.7426,92.3638,121.2625,133.9133,144.8309,147.7354
222.3128704,-33.34762597,2.4894,4.2973,5.8106,7.6271,8.2642,8.9659,9.8979
222.3160492,0.77362426,28.5306,50.768,68.3602,87.3243,94.9687,101.6652,103.7598
222.3181975,-31.43528453,20.6133,34.7222,45.7212,58.0952,62.6382,65.7646,67.572
222.3184136,-31.43534115,17.7012,32.8069,45.276,58.0739,62.4727,65.6755,67.3467
222.3186865,-20.57749387,19.4583,33.2777,43.1937,52.1367,54.9996,57.6824,59.4965
222.3199549,-32.90643159,4.0811,7.3617,10.1763,13.1264,14.2355,16.2067,17.7905
222.3199611,-32.90659595,5.1564,8.8275,11.3978,13.6383,14.272,15.7578,17.857
222.3211668,-15.04392792,17.8485,33.2188,46.7545,62.1809,68.318,73.303,74.8486
222.3213591,-33.81966834,3.6178,6.6497,9.3869,12.5346,13.4824,14.3389,15.3379
222.3216811,-18.61413954,5.164,9.5742,13.3389,17.6616,19.2871,20.8638,22.2445
222.322109,-13.65959328,37.0878,69.1026,97.3747,132.0742,147.8492,161.7944,164.8812
222.3223106,-35.91215626,20.8255,34.7958,44.2454,53.0029,56.2033,59.8145,61.4464
222.3263327,-31.30676121,6.9858,13.7694,21.1803,31.762,35.6662,38.6892,40.5427
222.3265423,-31.30682502,12.7926,21.6543,28.0407,34.1578,36.3987,38.7606,40.6133
222.329974,-29.50390199,6.3788,12.3169,17.9119,24.6272,27.1077,29.5799,31.1207
222.3301415,-29.50385068,8.7369,15.2964,20.3442,25.502,27.4131,29.5435,31.1347
222.3312235,-31.42297369,5.1668,9.1168,12.372,15.8501,17.0803,18.6775,20.2216
222.3313065,-31.42310252,6.0843,10.3352,13.3318,16.1475,17.1582,18.6013,20.1027
222.3319602,-21.77592088,22.0948,40.2062,55.7407,74.512,82.7383,89.9324,93.2642
222.3335901,-33.00561642,3.418,6.1174,8.4749,11.1327,11.9149,12.6457,13.5254
222.3338004,-33.00555593,3.7717,6.7883,9.1813,11.4119,11.9536,12.6287,13.41
222.3347046,-18.86935811,5.492,10.7458,15.868,22.586,25.2635,27.7418,29.147
222.3347321,-18.86915647,6.7025,12.1574,16.8669,22.7649,25.352,27.7142,29.0952
222.3359876,-1.769830403,13.8293,25.0472,34.2493,44.2261,48.081,51.1879,52.0081
222.3363092,-32.23397835,6.7103,13.1373,19.0445,25.3717,27.3373,28.8699,30.4359
222.3363188,-32.23377852,9.54,16.1455,20.9824,25.8187,27.3655,28.9616,30.9286
222.3368487,-37.18547494,19.3779,33.525,43.7673,53.0902,56.1794,59.0922,64.454
222.3369301,-26.58102911,2.5898,5.1182,7.8356,12.2644,14.7781,17.2636,18.3273
222.3370166,-26.58118828,3.3883,6.4319,9.3023,13.1493,15.1488,17.2733,18.2285
222.3372937,-21.27069818,60.2218,109.756,151.823,201.0319,222.2606,240.9473,245.2712
222.337498,-36.9865908,49.4852,84.7973,110.861,136.409,145.1617,153.7291,161.4343
222.3375732,-7.532952911,7.9814,16.1788,25.2329,40.8466,50.4436,60.4989,63.8494
222.337669,-7.533093105,9.4987,18.904,28.6513,43.5046,51.8315,60.7931,63.8835
222.3378815,-26.27499762,12.0095,22.5312,32.0932,44.6736,50.9743,57.2154,58.8997
222.3394521,-18.65995108,1.8528,3.5085,5.1708,7.6856,8.9642,10.4145,11.7481
222.3395287,-18.66014595,2.3088,4.3164,6.0904,8.2005,9.1298,10.4482,11.6871
222.3405434,-0.117369377,17.2101,31.3384,43.4182,57.2938,62.8994,67.6419,68.8691
222.3445946,-7.78251477,3.553,6.8864,10.2039,15.1165,17.8391,20.7876,21.6126
222.3447391,-7.782458322,3.4849,6.8014,10.1355,15.0547,17.7338,20.705,21.6176
222.3469487,-31.59824605,52.5875,87.5357,111.213,133.0756,140.832,147.4126,149.9029
222.349016,10.50473542,17.359,31.1786,42.585,56.1149,62.0585,67.0066,68.7705
222.350075,-3.480731744,18.3744,31.1732,40.3877,49.6286,53.2699,56.3572,57.2619
222.350452,-32.84819116,29.7063,48.8047,61.2726,71.5225,74.5892,77.1055,78.6132
222.3511469,2.112045927,7.2556,13.4493,19.0137,26.1968,29.7913,33.9417,35.7122
222.352441,-35.86072455,3.68,6.7705,9.7438,13.7161,15.2128,16.7596,18.3084
222.3526726,-35.86077248,5.0458,8.7779,11.5863,14.3366,15.3678,16.8506,18.4218
222.3536912,1.815923592,1.9157,3.666,5.4215,7.9728,9.2293,10.4471,11.4377
222.3537659,1.815748229,2.4618,4.5484,6.3735,8.5298,9.4017,10.3237,11.3129
222.35527,-32.16193218,30.9171,55.5128,76.0236,97.0938,103.215,107.0421,108.5357
222.355986,11.93001269,5.503,9.5873,12.7294,16.1292,17.561,18.7634,19.5684
222.356765,-30.53592344,34.3941,54.7784,67.4344,78.5617,82.5432,86.2365,88.1981
222.3575307,-24.56783803,35.6454,60.8955,79.0362,96.2436,102.2651,107.0152,108.6294
222.3578902,-21.00641375,24.5175,43.3009,57.6112,71.2671,75.4291,78.7877,80.8372
222.3603994,-5.172737922,1.7586,3.4346,5.1688,8.0323,9.8597,12.2538,13.484
222.3605465,-5.172845552,1.8305,3.6042,5.4191,8.2318,9.9803,12.215,13.4421
222.3611371,-24.91389795,4.3606,8.4791,12.7925,19.2811,22.0771,23.9994,24.9034
222.3612999,-14.36731802,6.1901,11.77,17.0491,24.5509,28.1834,31.3,32.4073
222.3613259,-24.91401045,6.6386,11.9658,16.3449,20.9947,22.6466,24.0736,25.1148
222.361432,-14.36745404,6.1131,11.8644,17.4923,25.0565,28.4508,31.3704,32.4119
